,pair_age,init_market_cap,scams,funding_time,ape_score,liquidity,market_cap,contract_age,sell,airdrops,time_of_day,worth,buy,max_transmit,honeypot,safu_score,wallet,amount,buy_tax,sell_tax,owner_quant,owner_type_INDIVIDUAL,owner_type_RENOUNCED,owner_type_UNKNOWN,source_01121994.eth,source_Binance,source_Bitget,source_Bybit,source_Coinbase,source_FixedFloat,source_Gate.io,source_INDIVIDUAL,source_Kraken,source_Kucoin,source_Mexc,source_SideShift,source_cemedeul.eth,source_tsunamitreasury.eth,holders_qty,holders_amt,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,safu_score_qty,status_100K,status_10K,status_50K,status_Above,printed
349,36,60567.0,0.1,49,22,7.5,58638,40,120.0,0.0,65310.00000000001,188,202.0,,85,59,4392,182,0,0,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,359.3,0.0,0.0,6.0,3.8,1.0,0.5,4.0,7.8,86,1.0,0.0,0.0,0.0,False
350,22,31260.0,0.6,1,29,5.6,49355,35,458.0,3.0,65214.00000000001,13112,654.0,,223,100,3212,547,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,38.9,1.0,0.3,2.0,1.5,5.0,2.3,0.0,0.0,27,0.0,0.0,1.0,0.0,False
351,5,13598.0,0.30618892508143325,1440,45,3.0,22838,12,19.0,1.0,65410.00000000001,1728,60.0,,49,93,10704,182,0,6.3,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,47.2,0.0,0.0,10.0,17.5,0.0,0.0,0.0,0.0,45,0.0,0.0,1.0,0.0,False
352,0,,0.9663865546218487,23040,40,1.8,3276,53,0.0,1.0,65008.00000000001,0,0.0,,,57,9284,91,0,0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,14,0.0,1.0,0.0,0.0,True
353,58,14038.0,0.5247524752475248,725760,18,10.1,176601,2,178.0,0.0,64563.00000000001,1651,,,184,100,68801,182,1,3.3,42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,86.2,0.0,0.0,20.0,22.8,1.0,0.3,0.0,0.0,9,0.0,0.0,0.0,1.0,False
354,29,31260.0,0.6,1,21,4.6,33828,42,500.0,3.0,65641.0,13113,685.0,,209,100,26619,89,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,53.7,1.0,0.3,2.0,1.5,4.0,2.2,0.0,0.0,17,0.0,0.0,1.0,0.0,True
355,14400,103638.0,0.6363636363636364,44640,4,34.4,390370,17283,63.0,1.0,61354.00000000001,0,,,220,100,5447,911,0,0,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,35.2,1.0,0.3,0.0,0.0,14.0,10.2,0.0,0.0,12,0.0,0.0,0.0,1.0,False
356,51,7712.0,0.0,19,32,6.1,46741,39,95.0,5.0,60468.00000000001,630,106.0,,100,100,4199,364,4,14.3,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,95.0,0.0,0.0,8.0,9.8,4.0,2.1,0.0,0.0,64,0.0,0.0,1.0,0.0,False
357,12,18182.0,0.2625,12,28,4.6,39213,43,1061.0,2.0,64867.00000000001,4759,1346.0,,158,100,7730,638,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,292.9,1.0,0.6,0.0,0.0,3.0,0.9,2.0,1.4,26,0.0,0.0,1.0,0.0,False
358,12,13598.0,0.30618892508143325,1440,26,4.1,40204,19,55.0,1.0,65818.0,5551,121.0,,90,91,12729,365,0,4.8,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,58.2,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,58,0.0,0.0,1.0,0.0,False
359,0,,0.5418994413407822,43200,65,1.8,6529,3,0.0,0.0,66217.0,1634,2.0,,2,85,15753,274,0,0,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.9,0.0,0.0,1.0,32.1,0.0,0.0,0.0,0.0,106,0.0,1.0,0.0,0.0,False
360,10,,0.684931506849315,2,31,3.8,29846,24,14.0,14.0,65779.0,3063,99.0,0.17,30,98,4522,182,0,44.5,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,130.4,0.0,0.0,26.0,14.9,4.0,1.9,1.0,0.6,129,0.0,0.0,1.0,0.0,True
361,61,5553.0,0.8571428571428571,4320,15,14.6,106313,62,1052.0,0.0,65448.00000000001,207,,,208,100,4225,182,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,970.3,1.0,0.7,0.0,0.0,3.0,2.3,4.0,5.5,13,0.0,0.0,0.0,1.0,True
362,1,6529.0,0.5418994413407822,43200,37,1.5,5034,3,4.0,0.0,66250.0,1632,15.0,,7,74,6748,182,0,0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,76.8,0.0,0.0,1.0,16.1,0.0,0.0,2.0,3.3,393,0.0,1.0,0.0,0.0,True
363,39,15941.0,0.8333333333333334,10,38,3.3,38479,54,71.0,8.0,64365.00000000001,13734,165.0,0.46,78,100,6084,91,2,1.9,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,120.8,0.0,0.0,9.0,7.3,2.0,0.2,2.0,1.3,7,0.0,0.0,1.0,0.0,True
364,0,,0.6666666666666666,18720,61,1.6,3446,2,0.0,0.0,66611.0,2549,6.0,0.02,,100,6625,62,5,29.9,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.6,0.0,0.0,6.0,5.2,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,False
365,25,13598.0,0.30618892508143325,1440,48,5.0,60171,32,135.0,2.0,66626.0,9436,265.0,,159,100,5339,548,0,3.9,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,72.9,0.0,0.0,4.0,6.6,1.0,1.7,0.0,0.0,3,1.0,0.0,0.0,0.0,True
366,3,,0.6666666666666666,18720,23,1.9,5097,5,0.0,0.0,66770.0,2548,28.0,0.03,28,95,13640,56,5,29.9,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,36.9,0.0,0.0,6.0,5.2,0.0,0.0,0.0,0.0,111,0.0,1.0,0.0,0.0,False
367,37,14038.0,0.5247524752475248,725760,19,7.0,83225,40,324.0,0.0,66866.0,1654,543.0,,186,89,5721,731,1,1,42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,60.1,0.0,0.0,17.0,19.1,1.0,0.3,0.0,0.0,152,1.0,0.0,0.0,0.0,False
368,0,,0.2727272727272727,13,39,1.7,4966,9,0.0,0.0,67649.0,205,36.0,0.02,,100,6416,47,30,32,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,9,0.0,1.0,0.0,0.0,False
369,0,4966.0,0.2727272727272727,13,26,1.9,6361,9,0.0,0.0,67674.0,205,47.0,0.03,45,88,5010,246,30,32.3,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,35.5,23.0,15.0,35.0,22.2,2.0,1.4,0.0,0.0,56,0.0,1.0,0.0,0.0,False
370,22,27310.0,0.4418604651162791,49,12,3.6,27011,44,201.0,2.0,80878.0,7228,360.0,,154,95,5471,100,0,0,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,225.9,11.0,18.3,9.0,17.8,2.0,0.4,2.0,2.4,19,0.0,0.0,1.0,0.0,False
371,14,2248.0,0.5736040609137056,16,16,2.4,12983,17,59.0,1.0,80893.0,4138,88.0,,45,100,3417,36,0,0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,45.3,0.0,0.0,11.0,18.3,0.0,0.0,0.0,0.0,6,0.0,0.0,1.0,0.0,True
372,19,30907.0,0.6,43200,29,1.7,6285,23,85.0,1.0,81307.0,5876,102.0,,37,100,3699,183,0,0,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.3,0.0,0.0,4.0,5.1,0.0,0.0,0.0,0.0,63,0.0,1.0,0.0,0.0,False
373,24,27310.0,0.4418604651162791,52,21,4.0,34450,46,204.0,2.0,81035.0,7229,371.0,,156,96,4170,109,0,0,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,222.3,11.0,18.3,9.0,17.8,2.0,0.4,2.0,2.4,25,0.0,0.0,1.0,0.0,True
374,56,4966.0,0.2542372881355932,4,29,12.4,158637,7,1186.0,0.0,81668.0,9712,,,385,100,61630,3661,0,0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,409.0,399.3,1.0,0.5,1.0,0.2,4.0,2.0,4.0,3.0,17,0.0,0.0,0.0,1.0,False
375,49,,0.5714285714285714,2,12,5.4,57318,8,37.0,0.0,81123.0,997,149.0,,102,100,3836,549,1,1,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107.0,21.5,0.0,0.0,4.0,1.2,1.0,0.9,0.0,0.0,20,1.0,0.0,0.0,0.0,False
376,33,27310.0,0.4409282700421941,1,12,2.2,10061,56,243.0,2.0,81578.0,7229,397.0,,133,95,5365,54,0,0,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,283.2,2.0,0.4,0.0,0.0,2.0,0.4,2.0,1.8,19,0.0,0.0,1.0,0.0,False
377,0,,0.0,67680,37,5.3,113813,7,1.0,29.0,81758.0,4077,,2.41,,74,5616,183,5,14.6,139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,0.0,0.0,3.0,2.1,1.0,0.1,0.0,0.0,395,0.0,0.0,0.0,1.0,False
378,53,8390.0,0.42105263157894735,3,30,12.7,384732,60,268.0,4.0,81386.0,534,,,192,100,3452,91,2,2,24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,68.6,7.0,5.0,1.0,0.5,1.0,0.2,0.0,0.0,17,0.0,0.0,0.0,1.0,False
379,22,4821.0,0.6,1,54,2.7,14375,30,6.0,0.0,81398.0,673,72.0,0.13,64,60,19807,109,25,49.3,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,54.9,0.0,0.0,24.0,25.7,5.0,4.7,0.0,0.0,121,0.0,0.0,1.0,0.0,True
380,22,,0.4666666666666667,44,50,2.2,11573,40,90.0,1.0,82207.0,3422,90.0,,32,93,17491,366,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,18.7,0.0,0.0,3.0,3.0,1.0,0.4,0.0,0.0,118,0.0,0.0,1.0,0.0,False
381,27,11573.0,0.4666666666666667,48,38,3.5,30214,44,116.0,1.0,82462.0,3421,141.0,,59,100,3591,183,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,34.5,0.0,0.0,3.0,3.0,1.0,0.4,0.0,0.0,26,0.0,0.0,1.0,0.0,False
382,38,4821.0,0.6,1,11,5.3,109280,46,46.0,0.0,82363.0,655,,,101,100,13683,549,2,2,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,52.8,0.0,0.0,17.0,20.5,5.0,4.6,0.0,0.0,55,0.0,0.0,0.0,1.0,False
383,9,,0.5636363636363636,5760,29,2.5,12178,16,16.0,1.0,82549.0,4183,59.0,,43,80,12292,183,0,7.8,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,71.3,0.0,0.0,16.0,30.4,0.0,0.0,0.0,0.0,238,0.0,0.0,1.0,0.0,False
384,22,,0.0,48,21,4.8,45349,35,110.0,1.0,82240.0,2051,272.0,,127,82,4145,183,1,1,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,66.3,0.0,0.0,16.0,10.4,4.0,2.1,0.0,0.0,22,0.0,0.0,1.0,0.0,False
385,27,11573.0,0.4666666666666667,49,1,4.4,47434,45,119.0,1.0,82507.0,3421,148.0,,65,75,7924,91,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,37.4,0.0,0.0,3.0,3.0,1.0,0.4,0.0,0.0,4,0.0,0.0,1.0,0.0,False
386,20,5553.0,0.8571428571428571,4320,19,27.1,349045,22,1397.0,0.0,80696.0,208,,,326,100,27181,1830,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,905.4,1.0,0.7,0.0,0.0,4.0,2.4,3.0,4.5,21,0.0,0.0,0.0,1.0,False
387,54,30298.0,0.6493506493506493,1,25,3.2,19554,8,184.0,0.0,82014.0,637,217.0,,70,100,8986,183,1,1.1,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,95.1,0.0,0.0,5.0,6.4,2.0,1.6,1.0,0.9,40,0.0,0.0,1.0,0.0,False
388,7,47923.0,0.4409282700421941,3,13,18.9,724604,17,1959.0,4.0,81831.0,35295,,,598,100,3386,457,2,2.8,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,283.0,1.0,0.2,8.0,1.2,8.0,0.2,2.0,1.8,10,0.0,0.0,0.0,1.0,True
389,36,11573.0,0.4666666666666667,58,8,5.1,61738,53,176.0,1.0,83021.0,3421,244.0,,105,100,5513,146,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,124.3,1.0,0.6,3.0,3.0,4.0,1.2,1.0,0.6,10,1.0,0.0,0.0,0.0,True
390,42,4821.0,0.6,1,17,4.7,85366,49,74.0,0.0,82579.0,655,199.0,,126,100,5415,549,2,2,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,57.6,0.0,0.0,16.0,19.5,4.0,4.1,0.0,0.0,14,1.0,0.0,0.0,0.0,True
391,48,11573.0,0.4666666666666667,1,35,3.1,22955,6,255.0,1.0,83722.0,3422,320.0,,96,100,3403,183,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,128.0,1.0,0.6,2.0,2.0,4.0,1.2,1.0,0.6,27,0.0,0.0,1.0,0.0,False
392,40,10211.0,0.4864864864864865,23,18,9.7,165632,49,367.0,0.0,81029.0,1692,,,189,96,4309,384,1,1,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,31.0,0.0,0.0,0.0,0.0,4.0,6.4,0.0,0.0,28,0.0,0.0,0.0,1.0,False
393,36,2108.0,0.5,2,24,3.9,29499,41,99.0,0.0,83370.0,2674,148.0,,46,79,3664,317,2,2,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,48.6,0.0,0.0,1.0,2.7,0.0,0.0,0.0,0.0,19,0.0,0.0,1.0,0.0,True
394,37,47923.0,0.4409282700421941,4,14,13.6,372735,48,2139.0,4.0,83658.0,37116,,,611,91,6920,36,2,2.7,21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,294.1,1.0,0.2,6.0,0.8,8.0,0.2,2.0,1.8,33,0.0,0.0,0.0,1.0,False
395,15,12178.0,0.5636363636363636,5760,24,4.2,34768,22,42.0,1.0,82934.0,4183,111.0,,63,96,11975,457,0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,74.8,0.0,0.0,15.0,27.1,0.0,0.0,0.0,0.0,56,0.0,0.0,1.0,0.0,True
396,5,4821.0,0.6,2,23,7.2,192107,13,161.0,0.0,83920.0,655,,,162,92,3005,0,2,2,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,56.5,1.0,0.2,13.0,15.3,6.0,3.9,0.0,0.0,72,0.0,0.0,0.0,1.0,False
397,53,47923.0,0.44,4,11,15.8,503912,5,2205.0,4.0,84608.0,37827,,,617,100,4172,183,2,2.3,21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,254.7,1.0,0.2,6.0,0.8,11.0,0.5,1.0,0.8,6,0.0,0.0,0.0,1.0,False
398,71,8709.0,1.0,23,28,18.8,589803,23,1608.0,4.0,81662.0,266,,20.06,421,75,5942,915,1,1,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,92.9,9.0,9.0,0.0,0.0,10.0,7.6,1.0,1.2,24,0.0,0.0,0.0,1.0,False
399,20,4821.0,0.6,2,13,7.0,178172,27,199.0,3.0,84784.0,642,,,170,90,7594,366,2,2,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,55.1,1.0,0.2,13.0,15.1,7.0,4.8,0.0,0.0,31,0.0,0.0,0.0,1.0,False
400,59,11573.0,0.4666666666666667,1,11,2.7,17043,17,312.0,1.0,84374.0,3423,365.0,,81,100,4180,457,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,123.4,1.0,0.7,2.0,2.0,3.0,1.1,1.0,0.7,8,0.0,0.0,1.0,0.0,True
401,14,,0.25,1440,23,3.4,28293,30,52.0,1.0,84778.0,5091,157.0,,120,96,3562,366,0,5.6,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,33.9,0.0,0.0,54.0,32.3,28.0,8.8,0.0,0.0,27,0.0,0.0,1.0,0.0,False
402,29,4821.0,0.6,2,31,5.5,108394,37,228.0,3.0,85351.0,643,,,179,87,3127,916,2,2,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,52.0,1.0,0.2,13.0,14.8,7.0,4.8,0.0,0.0,30,0.0,0.0,0.0,1.0,False
403,71,8709.0,1.0,1440,29,17.3,492534,81,1689.0,4.0,85176.0,266,,15.26,446,91,5950,2198,1,1,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,99.8,10.0,9.1,0.0,0.0,11.0,7.7,1.0,1.2,22,0.0,0.0,0.0,1.0,False
404,14,2108.0,0.5,2,33,3.0,18299,19,116.0,0.0,85598.0,2962,180.0,,56,92,12475,219,2,1.9,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,47.2,0.0,0.0,1.0,2.7,0.0,0.0,0.0,0.0,76,0.0,0.0,1.0,0.0,False
405,0,,0.5707070707070707,17,70,2.5,14529,15,0.0,1.0,85152.0,1639,0.0,0.17,,100,3053,183,0,7.6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,14,0.0,0.0,1.0,0.0,True
406,1,,0.7857142857142857,1,16,2.1,9331,5,0.0,0.0,84434.0,1208,29.0,0.11,29,100,5809,243,25,45,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,95.4,0.0,0.0,5.0,7.3,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,True
407,30,7615.0,0.5,1440,35,6.6,85492,37,843.0,4.0,81195.0,134,1092.0,,135,99,7676,915,0,0,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,36.7,1.0,0.3,0.0,0.0,5.0,1.2,0.0,0.0,67,1.0,0.0,0.0,0.0,True
408,12,,0.0,2,13,2.7,31112,20,6.0,3.0,83830.0,212,41.0,,32,100,6154,337,5,41.3,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,62.2,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,False
409,23,5377.0,0.45435684647302904,1440,28,4.2,39542,35,53.0,6.0,86325.0,6092,138.0,0.48,87,100,19077,219,0,0,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,39.2,0.0,0.0,9.0,15.5,2.0,2.0,0.0,0.0,31,0.0,0.0,1.0,0.0,False
410,5,4966.0,0.2542372881355932,4,29,13.5,189123,14,1198.0,0.0,82134.0,9712,,,384,100,61620,1830,0,0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,411.0,418.3,1.0,0.5,1.0,0.2,4.0,2.0,4.0,3.0,17,0.0,0.0,0.0,1.0,True
411,62,5553.0,0.8571428571428571,4320,20,24.1,273657,63,1509.0,0.0,83175.0,208,,,342,100,26119,915,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,906.2,1.0,0.7,0.0,0.0,5.0,2.5,3.0,4.5,22,0.0,0.0,0.0,1.0,False
412,29,5377.0,0.45435684647302904,1440,18,3.4,25884,41,77.0,6.0,325.0,6092,174.0,0.31,98,96,4876,185,0,0,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,32.1,0.0,0.0,7.0,11.8,3.0,3.0,0.0,0.0,46,0.0,0.0,1.0,0.0,True
413,45,4821.0,0.6,2,16,4.1,59265,53,297.0,3.0,86316.0,643,490.0,,160,100,4619,366,2,2,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,88.7,1.0,0.2,12.0,13.6,8.0,4.9,0.0,0.0,15,1.0,0.0,0.0,0.0,False
414,0,,0.7205882352941176,1440,21,7.4,69396,39,0.0,43.0,631.0,3395,0.0,,,86,10022,3106,15,42.4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,64,1.0,0.0,0.0,0.0,False
415,2,,0.5,1,20,0.8,1785,42,0.0,2.0,83875.0,78,7.0,0.01,7,51,11809,17,14,7.9,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.7,0.0,0.0,5.0,4.2,1.0,4.0,0.0,0.0,98,0.0,1.0,0.0,0.0,True
416,1440,8709.0,1.0,1440,16,16.1,427827,1440,1724.0,4.0,85925.0,266,,12.27,462,100,5349,1832,1,1.6,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,98.6,8.0,6.9,0.0,0.0,12.0,7.7,1.0,1.2,15,0.0,0.0,0.0,1.0,False
417,32,4966.0,0.2833333333333333,5,46,8.1,66890,42,1345.0,0.0,908.0,10114,1858.0,,359,100,9171,916,0,0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,372.0,399.7,1.0,0.5,1.0,0.2,4.0,2.0,4.0,3.0,3,1.0,0.0,0.0,0.0,False
418,1,69396.0,0.7205882352941176,1440,8,9.8,122158,40,1.0,43.0,715.0,5845,,1.41,61,100,3259,183,15,45.8,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,60.6,1.0,1.7,32.0,23.5,5.0,5.0,0.0,0.0,5,0.0,0.0,0.0,1.0,False
419,66,15375.0,0.46919431279620855,21,18,3.8,52256,69,393.0,3.0,1784.0,2169,539.0,,98,75,7359,916,0,0,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,22.5,0.0,0.0,2.0,1.6,4.0,1.7,0.0,0.0,4,1.0,0.0,0.0,0.0,False
